Year,Location,Bedrooms,Property_type,Rent,District
2012,"Blackrock, Dublin",Three bed,Semi detached house,1479.29,D18
2012,"Dun Laoghaire, Dublin",Three bed,Semi detached house,1296.67,D18
2012,"Killiney, Dublin",Three bed,Semi detached house,1197.06,D18
2012,"Kinsealy, Dublin",Three bed,Semi detached house,985.58,D17
2012,"Lucan, Dublin",Three bed,Semi detached house,1012.01,D20
2012,"Lusk, Dublin",Three bed,Semi detached house,951.37,D1
2012,"Malahide, Dublin",Three bed,Semi detached house,1306.82,D17
2012,"Rush, Dublin",Three bed,Semi detached house,896.4,D1
2012,"Shankill, Dublin",Three bed,Semi detached house,1129.02,D18
2012,"Skerries, Dublin",Three bed,Semi detached house,955.8,D1
2012,"Stillorgan, Dublin",Three bed,Semi detached house,1350.93,D18
2012,"Swords, Dublin",Three bed,Semi detached house,1026.16,D17
2012,Dublin 3,Three bed,Semi detached house,1218.89,D3
2012,"Clontarf, Dublin 3",Three bed,Semi detached house,1303.49,D3
2012,"Drumcondra, Dublin 3",Three bed,Semi detached house,1184.59,D3
2012,Dublin 4,Three bed,Semi detached house,1944.44,D4
2012,"Ballsbridge, Dublin 4",Three bed,Semi detached house,1989.74,D4
2012,"Sandymount, Dublin 4",Three bed,Semi detached house,1984.43,D4
2012,Dublin 5,Three bed,Semi detached house,1068.87,D5
2012,"Artane, Dublin 5",Three bed,Semi detached house,1043.6,D5
2012,"Killester, Dublin 5",Three bed,Semi detached house,1093.82,D5
2012,"Raheny, Dublin 5",Three bed,Semi detached house,1067.34,D5
2012,Dublin 6,Three bed,Semi detached house,1438.63,D6
2012,"Harolds Cross, Dublin 6",Three bed,Semi detached house,1252.55,D6
2012,"Ranelagh, Dublin 6",Three bed,Semi detached house,1492.16,D6
2012,"Rathgar, Dublin 6",Three bed,Semi detached house,1471.72,D6
2012,"Rathmines, Dublin 6",Three bed,Semi detached house,1368.28,D6
2012,Dublin 6W,Three bed,Semi detached house,1244.89,D6W
2012,"Harolds Cross, Dublin 6W",Three bed,Semi detached house,1284.42,D6W
2012,"Templeogue, Dublin 6W",Three bed,Semi detached house,1197.5,D6W
2012,"Terenure, Dublin 6W",Three bed,Semi detached house,1290.51,D6W
2012,Dublin 7,Three bed,Semi detached house,1068.87,D7
2012,"Cabra, Dublin 7",Three bed,Semi detached house,1043.22,D7
2012,"Navan Road, Dublin 7",Three bed,Semi detached house,1066.73,D7
2012,Dublin 8,Three bed,Semi detached house,1183.89,D8
2012,Dublin 9,Three bed,Semi detached house,1102.85,D9
2012,"Beaumont, Dublin 9",Three bed,Semi detached house,1070.45,D9
2012,"Drumcondra, Dublin 9",Three bed,Semi detached house,1177.5,D9
2012,"Glasnevin, Dublin 9",Three bed,Semi detached house,1103.4,D9
2012,"Santry, Dublin 9",Three bed,Semi detached house,1059.54,D9
2012,"Whitehall, Dublin 9",Three bed,Semi detached house,1102.18,D9
2012,Dublin 10,Three bed,Semi detached house,989.5,D10
2012,Dublin 11,Three bed,Semi detached house,981.85,D11
2012,"Finglas, Dublin 11",Three bed,Semi detached house,934.72,D11
2012,"Glasnevin, Dublin 11",Three bed,Semi detached house,1055.69,D11
2012,Dublin 12,Three bed,Semi detached house,1044.74,D12
2012,"Crumlin, Dublin 12",Three bed,Semi detached house,1053.97,D12
2012,"Drimnagh, Dublin 12",Three bed,Semi detached house,1017.22,D12
2012,"Walkinstown, Dublin 12",Three bed,Semi detached house,1041.95,D12
2012,Dublin 13,Three bed,Semi detached house,1071.32,D13
2012,Dublin 14,Three bed,Semi detached house,1344.43,D14
2012,"Churchtown, Dublin 14",Three bed,Semi detached house,1330.51,D14
2012,"Clonskeagh, Dublin 14",Three bed,Semi detached house,1505.7,D14
2012,"Dundrum, Dublin 14",Three bed,Semi detached house,1313.82,D14
2012,"Rathfarnham, Dublin 14",Three bed,Semi detached house,1203.33,D14
2012,Dublin 15,Three bed,Semi detached house,983.95,D15
2012,"Blanchardstown, Dublin 15",Three bed,Semi detached house,952.8,D15
2012,"Carpenterstown, Dublin 15",Three bed,Semi detached house,1052.38,D15
2012,"Castleknock, Dublin 15",Three bed,Semi detached house,1035.92,D15
2012,"Clonee, Dublin 15",Three bed,Semi detached house,994.93,D15
2012,"Clonsilla, Dublin 15",Three bed,Semi detached house,964.52,D15
2012,"Mulhuddart, Dublin 15",Three bed,Semi detached house,945.22,D15
2012,"Tyrrelstown, Dublin 15",Three bed,Semi detached house,1026.06,D15
2012,Dublin 16,Three bed,Semi detached house,1163.47,D16
2012,"Ballinteer, Dublin 16",Three bed,Semi detached house,1167.37,D16
2012,"Dundrum, Dublin 16",Three bed,Semi detached house,1304.91,D16
2012,"Knocklyon, Dublin 16",Three bed,Semi detached house,1145.12,D16
2012,"Rathfarnham, Dublin 16",Three bed,Semi detached house,1192.04,D16
2012,Dublin 17,Three bed,Semi detached house,992.36,D17
2012,Dublin 18,Three bed,Semi detached house,1272.46,D18
2012,"Cabinteely, Dublin 18",Three bed,Semi detached house,1282.5,D18
2012,"Leopardstown, Dublin 18",Three bed,Semi detached house,1240.0,D18
2012,"Sandyford, Dublin 18",Three bed,Semi detached house,1208.71,D18
2012,Dublin 20,Three bed,Semi detached house,987.29,D20
2012,"Palmerstown, Dublin 20",Three bed,Semi detached house,962.64,D20
2012,Dublin 24,Three bed,Semi detached house,977.66,D24
2012,"Ballycullen, Dublin 24",Three bed,Semi detached house,1069.74,D24
2012,"Citywest, Dublin 24",Three bed,Semi detached house,1030.81,D24
2012,"Firhouse, Dublin 24",Three bed,Semi detached house,1043.74,D24
2012,"Tallaght, Dublin 24",Three bed,Semi detached house,957.1,D24
2012,"Balbriggan, Dublin",Three bed,Terrace house,854.38,D1
2012,"Blackrock, Dublin",Three bed,Terrace house,1419.85,D18
2012,"Dun Laoghaire, Dublin",Three bed,Terrace house,1204.86,D18
2012,"Lucan, Dublin",Three bed,Terrace house,991.67,D20
2012,"Lusk, Dublin",Three bed,Terrace house,923.69,D1
2012,"Malahide, Dublin",Three bed,Terrace house,1325.34,D17
2012,"Rush, Dublin",Three bed,Terrace house,862.55,D1
2012,"Saggart, Dublin",Three bed,Terrace house,1045.0,D24
2012,"Swords, Dublin",Three bed,Terrace house,1009.37,D17
2012,Dublin 1,Three bed,Terrace house,1106.54,D1
2012,Dublin 3,Three bed,Terrace house,1119.7,D3
2012,"Clontarf, Dublin 3",Three bed,Terrace house,1280.28,D3
2012,"Drumcondra, Dublin 3",Three bed,Terrace house,1170.17,D3
2012,"East Wall, Dublin 3",Three bed,Terrace house,992.12,D3
2012,"Fairview, Dublin 3",Three bed,Terrace house,1111.33,D3
2012,"Marino, Dublin 3",Three bed,Terrace house,1147.33,D3
2012,Dublin 4,Three bed,Terrace house,1693.36,D4
2012,"Ballsbridge, Dublin 4",Three bed,Terrace house,1914.77,D4
2012,"Donnybrook, Dublin 4",Three bed,Terrace house,1642.2,D4
2012,"Sandymount, Dublin 4",Three bed,Terrace house,1696.02,D4
2012,Dublin 5,Three bed,Terrace house,1047.14,D5
2012,"Artane, Dublin 5",Three bed,Terrace house,1044.65,D5
2012,"Killester, Dublin 5",Three bed,Terrace house,1079.84,D5
2012,"Raheny, Dublin 5",Three bed,Terrace house,1084.62,D5
2012,Dublin 6,Three bed,Terrace house,1536.91,D6
2012,"Harolds Cross, Dublin 6",Three bed,Terrace house,1182.58,D6
2012,"Ranelagh, Dublin 6",Three bed,Terrace house,1839.93,D6
2012,"Rathmines, Dublin 6",Three bed,Terrace house,1594.08,D6
2012,Dublin 6W,Three bed,Terrace house,1221.45,D6W
2012,"Harolds Cross, Dublin 6W",Three bed,Terrace house,1207.77,D6W
2012,"Terenure, Dublin 6W",Three bed,Terrace house,1212.59,D6W
2012,Dublin 7,Three bed,Terrace house,1063.41,D7
2012,"Cabra, Dublin 7",Three bed,Terrace house,986.35,D7
2012,"Navan Road, Dublin 7",Three bed,Terrace house,1025.14,D7
2012,"Phibsboro, Dublin 7",Three bed,Terrace house,1077.07,D7
2012,Dublin 8,Three bed,Terrace house,1180.13,D8
2012,"Inchicore, Dublin 8",Three bed,Terrace house,1030.07,D8
2012,"Kilmainham , Dublin 8",Three bed,Terrace house,1102.29,D8
2012,Dublin 9,Three bed,Terrace house,1100.85,D9
2012,"Drumcondra, Dublin 9",Three bed,Terrace house,1187.78,D9
2012,"Glasnevin, Dublin 9",Three bed,Terrace house,1061.0,D9
2012,"Santry, Dublin 9",Three bed,Terrace house,1022.43,D9
2012,Dublin 10,Three bed,Terrace house,955.73,D10
2012,"Ballyfermot, Dublin 10",Three bed,Terrace house,967.72,D10
2012,Dublin 11,Three bed,Terrace house,960.07,D11
2012,"Finglas, Dublin 11",Three bed,Terrace house,950.05,D11
2012,"Glasnevin, Dublin 11",Three bed,Terrace house,1024.55,D11
2012,Dublin 12,Three bed,Terrace house,1005.68,D12
2012,"Crumlin, Dublin 12",Three bed,Terrace house,1020.17,D12
2012,"Drimnagh, Dublin 12",Three bed,Terrace house,983.35,D12
2012,"Kimmage, Dublin 12",Three bed,Terrace house,1086.78,D12
2012,"Walkinstown, Dublin 12",Three bed,Terrace house,1017.75,D12
2012,Dublin 13,Three bed,Terrace house,1088.33,D13
2012,"Baldoyle, Dublin 13",Three bed,Terrace house,1020.81,D13
2012,"Balgriffin, Dublin 13",Three bed,Terrace house,1146.67,D13
2012,"Sutton, Dublin 13",Three bed,Terrace house,1131.62,D13
2012,Dublin 14,Three bed,Terrace house,1303.75,D14
2012,"Churchtown, Dublin 14",Three bed,Terrace house,1270.97,D14
2012,"Rathfarnham, Dublin 14",Three bed,Terrace house,1170.12,D14
2012,Dublin 15,Three bed,Terrace house,980.87,D15
2012,"Blanchardstown, Dublin 15",Three bed,Terrace house,921.89,D15
2012,"Castleknock, Dublin 15",Three bed,Terrace house,1052.21,D15
2012,"Clonsilla, Dublin 15",Three bed,Terrace house,952.95,D15
2012,"Mulhuddart, Dublin 15",Three bed,Terrace house,904.17,D15
2012,"Ongar, Dublin 15",Three bed,Terrace house,946.5,D15
2012,"Tyrrelstown, Dublin 15",Three bed,Terrace house,1009.09,D15
2012,Dublin 16,Three bed,Terrace house,1153.92,D16
2012,"Dundrum, Dublin 16",Three bed,Terrace house,1326.38,D16
2012,"Rathfarnham, Dublin 16",Three bed,Terrace house,1148.52,D16
2012,Dublin 17,Three bed,Terrace house,972.05,D17
2012,Dublin 18,Three bed,Terrace house,1332.72,D18
2012,Dublin 20,Three bed,Terrace house,1000.42,D20
2012,Dublin 24,Three bed,Terrace house,965.22,D24
2012,"Tallaght, Dublin 24",Three bed,Terrace house,948.96,D24
2012,"Balbriggan, Dublin",Three bed,Apartment,842.97,D1
2012,"Blackrock, Dublin",Three bed,Apartment,1486.59,D18
2012,"Dun Laoghaire, Dublin",Three bed,Apartment,1572.17,D18
2012,"Lucan, Dublin",Three bed,Apartment,1003.94,D20
2012,"Malahide, Dublin",Three bed,Apartment,1243.55,D17
2012,"Stillorgan, Dublin",Three bed,Apartment,1516.81,D18
2012,"Swords, Dublin",Three bed,Apartment,1028.63,D17
2012,Dublin 1,Three bed,Apartment,1499.14,D1
2012,"I.F.S.C., Dublin 1",Three bed,Apartment,2306.0,D1
2012,Dublin 2,Three bed,Apartment,1618.97,D2
2012,Dublin 3,Three bed,Apartment,1269.92,D3
2012,"Clontarf, Dublin 3",Three bed,Apartment,1428.68,D3
2012,"Drumcondra, Dublin 3",Three bed,Apartment,1333.59,D3
2012,"East Wall, Dublin 3",Three bed,Apartment,1208.33,D3
2012,"Fairview, Dublin 3",Three bed,Apartment,1210.28,D3
2012,Dublin 4,Three bed,Apartment,1730.99,D4
2012,"Ballsbridge, Dublin 4",Three bed,Apartment,1847.5,D4
2012,"Pembroke, Dublin 4",Three bed,Apartment,1564.03,D4
2012,"Ringsend, Dublin 4",Three bed,Apartment,1610.09,D4
2012,"Sandymount, Dublin 4",Three bed,Apartment,1793.71,D4
2012,Dublin 5,Three bed,Apartment,1208.59,D5
2012,Dublin 6,Three bed,Apartment,1460.51,D6
2012,"Milltown, Dublin 6",Three bed,Apartment,1667.43,D6
2012,"Rathmines, Dublin 6",Three bed,Apartment,1360.58,D6
2012,Dublin 6W,Three bed,Apartment,1370.24,D6W
2012,Dublin 7,Three bed,Apartment,1239.0,D7
2012,"Smithfield, Dublin 7",Three bed,Apartment,1348.72,D7
2012,Dublin 8,Three bed,Apartment,1341.16,D8
2012,"Inchicore, Dublin 8",Three bed,Apartment,1187.98,D8
2012,"Islandbridge, Dublin 8",Three bed,Apartment,1357.16,D8
2012,"Kilmainham , Dublin 8",Three bed,Apartment,1256.25,D8
2012,Dublin 9,Three bed,Apartment,1192.29,D9
2012,"Drumcondra, Dublin 9",Three bed,Apartment,1348.1,D9
2012,"Santry, Dublin 9",Three bed,Apartment,1080.9,D9
2012,Dublin 11,Three bed,Apartment,1032.36,D11
2012,"Finglas, Dublin 11",Three bed,Apartment,1007.66,D11
2012,Dublin 12,Three bed,Apartment,1133.97,D12
2012,Dublin 13,Three bed,Apartment,1101.98,D13
2012,"Balgriffin, Dublin 13",Three bed,Apartment,1082.43,D13
2012,"Clongriffin, Dublin 13",Three bed,Apartment,1015.16,D13
2012,Dublin 14,Three bed,Apartment,1549.22,D14
2012,Dublin 15,Three bed,Apartment,1035.84,D15
2012,"Ashtown, Dublin 15",Three bed,Apartment,1093.84,D15
2012,"Blanchardstown, Dublin 15",Three bed,Apartment,983.77,D15
2012,"Castleknock, Dublin 15",Three bed,Apartment,1113.08,D15
2012,"Royal Canal Park, Dublin 15",Three bed,Apartment,1081.83,D15
2012,"Tyrrelstown, Dublin 15",Three bed,Apartment,936.22,D15
2012,Dublin 16,Three bed,Apartment,1339.12,D16
2012,"Dundrum, Dublin 16",Three bed,Apartment,1598.76,D16
2012,"Rathfarnham, Dublin 16",Three bed,Apartment,1268.03,D16
2012,Dublin 17,Three bed,Apartment,1041.06,D17
2012,Dublin 18,Three bed,Apartment,1355.52,D18
2012,"Cabinteely, Dublin 18",Three bed,Apartment,1275.34,D18
2012,"Leopardstown, Dublin 18",Three bed,Apartment,1509.38,D18
2012,"Sandyford, Dublin 18",Three bed,Apartment,1366.16,D18
2012,Dublin 20,Three bed,Apartment,1067.87,D20
2012,Dublin 24,Three bed,Apartment,1008.62,D24
2012,"Citywest, Dublin 24",Three bed,Apartment,1028.18,D24
2012,"Tallaght, Dublin 24",Three bed,Apartment,1010.46,D24
2012,Dublin 6,Three bed,Other flats,1178.02,D6
2012,"Rathmines, Dublin 6",Three bed,Other flats,1135.88,D6
2012,"Blackrock, Dublin",Four plus bed,Detached house,2192.45,D18
2012,"Killiney, Dublin",Four plus bed,Detached house,2429.9,D18
2012,"Lucan, Dublin",Four plus bed,Detached house,1249.48,D20
2012,"Malahide, Dublin",Four plus bed,Detached house,2475.32,D17
2012,"Rush, Dublin",Four plus bed,Detached house,1056.17,D1
2012,"Stillorgan, Dublin",Four plus bed,Detached house,1790.53,D18
2012,Dublin 4,Four plus bed,Detached house,2479.88,D4
2012,Dublin 6,Four plus bed,Detached house,1947.4,D6
2012,Dublin 6W,Four plus bed,Detached house,1775.61,D6W
2012,Dublin 13,Four plus bed,Detached house,1804.47,D13
2012,Dublin 14,Four plus bed,Detached house,2042.33,D14
2012,Dublin 15,Four plus bed,Detached house,1261.14,D15
2012,"Castleknock, Dublin 15",Four plus bed,Detached house,1467.29,D15
2012,Dublin 16,Four plus bed,Detached house,1523.75,D16
2012,"Rathfarnham, Dublin 16",Four plus bed,Detached house,1652.91,D16
2012,Dublin 18,Four plus bed,Detached house,2123.14,D18
2012,"Foxrock, Dublin 18",Four plus bed,Detached house,2362.52,D18
2012,"Blackrock, Dublin",Four plus bed,Semi detached house,1881.64,D18
2012,"Lucan, Dublin",Four plus bed,Semi detached house,1090.64,D20
2012,"Malahide, Dublin",Four plus bed,Semi detached house,1553.17,D17
2012,"Stillorgan, Dublin",Four plus bed,Semi detached house,1774.57,D18
2012,"Swords, Dublin",Four plus bed,Semi detached house,1122.33,D17
2012,Dublin 3,Four plus bed,Semi detached house,1465.28,D3
2012,"Clontarf, Dublin 3",Four plus bed,Semi detached house,1586.6,D3
2012,"Drumcondra, Dublin 3",Four plus bed,Semi detached house,1413.25,D3
2012,Dublin 4,Four plus bed,Semi detached house,2273.28,D4
2012,"Ballsbridge, Dublin 4",Four plus bed,Semi detached house,2314.77,D4
2012,"Sandymount, Dublin 4",Four plus bed,Semi detached house,2000.63,D4
2012,Dublin 5,Four plus bed,Semi detached house,1266.36,D5
2012,"Artane, Dublin 5",Four plus bed,Semi detached house,1200.33,D5
2012,Dublin 6,Four plus bed,Semi detached house,1998.58,D6
2012,"Ranelagh, Dublin 6",Four plus bed,Semi detached house,2111.14,D6
2012,"Rathmines, Dublin 6",Four plus bed,Semi detached house,2059.24,D6
2012,Dublin 6W,Four plus bed,Semi detached house,1505.44,D6W
2012,"Templeogue, Dublin 6W",Four plus bed,Semi detached house,1409.43,D6W
2012,"Terenure, Dublin 6W",Four plus bed,Semi detached house,1715.76,D6W
2012,Dublin 7,Four plus bed,Semi detached house,1352.53,D7
2012,Dublin 9,Four plus bed,Semi detached house,1314.12,D9
2012,"Beaumont, Dublin 9",Four plus bed,Semi detached house,1217.03,D9
2012,"Drumcondra, Dublin 9",Four plus bed,Semi detached house,1434.2,D9
2012,"Glasnevin, Dublin 9",Four plus bed,Semi detached house,1326.01,D9
2012,"Santry, Dublin 9",Four plus bed,Semi detached house,1140.0,D9
2012,Dublin 11,Four plus bed,Semi detached house,1184.98,D11
2012,Dublin 12,Four plus bed,Semi detached house,1268.5,D12
2012,Dublin 13,Four plus bed,Semi detached house,1348.91,D13
2012,Dublin 14,Four plus bed,Semi detached house,1671.43,D14
2012,"Clonskeagh, Dublin 14",Four plus bed,Semi detached house,1834.63,D14
2012,"Dundrum, Dublin 14",Four plus bed,Semi detached house,1562.11,D14
2012,"Goatstown, Dublin 14",Four plus bed,Semi detached house,1733.64,D14
2012,"Rathfarnham, Dublin 14",Four plus bed,Semi detached house,1462.79,D14
2012,Dublin 15,Four plus bed,Semi detached house,1127.31,D15
2012,"Castleknock, Dublin 15",Four plus bed,Semi detached house,1220.0,D15
2012,"Clonee, Dublin 15",Four plus bed,Semi detached house,1094.64,D15
2012,"Clonsilla, Dublin 15",Four plus bed,Semi detached house,1112.69,D15
2012,Dublin 16,Four plus bed,Semi detached house,1355.64,D16
2012,"Dundrum, Dublin 16",Four plus bed,Semi detached house,1624.62,D16
2012,"Knocklyon, Dublin 16",Four plus bed,Semi detached house,1250.41,D16
2012,"Rathfarnham, Dublin 16",Four plus bed,Semi detached house,1401.06,D16
2012,Dublin 18,Four plus bed,Semi detached house,1561.31,D18
2012,"Foxrock, Dublin 18",Four plus bed,Semi detached house,1624.55,D18
2012,"Leopardstown, Dublin 18",Four plus bed,Semi detached house,1530.0,D18
2012,"Sandyford, Dublin 18",Four plus bed,Semi detached house,1461.3,D18
2012,Dublin 24,Four plus bed,Semi detached house,1087.38,D24
2012,"Tallaght, Dublin 24",Four plus bed,Semi detached house,1063.46,D24
2012,"Malahide, Dublin",Four plus bed,Terrace house,1747.15,D17
2012,Dublin 3,Four plus bed,Terrace house,1343.16,D3
2012,"Drumcondra, Dublin 3",Four plus bed,Terrace house,1408.38,D3
2012,Dublin 4,Four plus bed,Terrace house,2276.31,D4
2012,"Ballsbridge, Dublin 4",Four plus bed,Terrace house,2536.26,D4
2012,Dublin 6,Four plus bed,Terrace house,2027.26,D6
2012,"Ranelagh, Dublin 6",Four plus bed,Terrace house,2197.26,D6
2012,"Rathmines, Dublin 6",Four plus bed,Terrace house,1901.26,D6
2012,Dublin 6W,Four plus bed,Terrace house,1541.98,D6W
2012,Dublin 7,Four plus bed,Terrace house,1329.08,D7
2012,"Phibsboro, Dublin 7",Four plus bed,Terrace house,1373.03,D7
2012,Dublin 8,Four plus bed,Terrace house,1448.7,D8
2012,Dublin 9,Four plus bed,Terrace house,1410.1,D9
2012,"Drumcondra, Dublin 9",Four plus bed,Terrace house,1415.98,D9
2012,"Glasnevin, Dublin 9",Four plus bed,Terrace house,1403.24,D9
2012,Dublin 11,Four plus bed,Terrace house,1293.06,D11
2012,Dublin 12,Four plus bed,Terrace house,1152.73,D12
2012,Dublin 13,Four plus bed,Terrace house,1282.76,D13
2012,Dublin 14,Four plus bed,Terrace house,1799.87,D14
2012,Dublin 15,Four plus bed,Terrace house,1133.33,D15
2012,Dublin 24,Four plus bed,Terrace house,1068.95,D24
2012,Dublin 1,Four plus bed,Apartment,3720.11,D1
2012,"I.F.S.C., Dublin 1",Four plus bed,Apartment,5142.47,D1
2012,Dublin 4,Four plus bed,Apartment,1975.64,D4
2012,Dublin 7,Four plus bed,Apartment,1069.68,D7
2012,Dublin 6,Four plus bed,Other flats,1413.17,D6
2013,Dublin 6,One bed,Semi detached house,728.44,D6
2013,Dublin 3,One bed,Terrace house,696.1,D3
2013,Dublin 4,One bed,Terrace house,841.39,D4
2013,Dublin 6,One bed,Terrace house,693.33,D6
2013,"Rathmines, Dublin 6",One bed,Terrace house,613.24,D6
2013,Dublin 7,One bed,Terrace house,649.35,D7
2013,Dublin 8,One bed,Terrace house,784.28,D8
2013,"Balbriggan, Dublin",One bed,Apartment,590.54,D1
2013,"Blackrock, Dublin",One bed,Apartment,972.09,D18
2013,"Booterstown, Dublin",One bed,Apartment,1021.72,D4
2013,"Dalkey, Dublin",One bed,Apartment,991.56,D18
2013,"Donabate, Dublin",One bed,Apartment,707.19,D13
2013,"Dun Laoghaire, Dublin",One bed,Apartment,933.93,D18
2013,"Lucan, Dublin",One bed,Apartment,758.47,D20
2013,"Malahide, Dublin",One bed,Apartment,930.7,D17
2013,"Monkstown, Dublin",One bed,Apartment,865.46,D18
2013,"Portmarnock, Dublin",One bed,Apartment,842.66,D13
2013,"Saggart, Dublin",One bed,Apartment,618.29,D24
2013,"Stillorgan, Dublin",One bed,Apartment,958.73,D18
2013,"Swords, Dublin",One bed,Apartment,776.18,D17
2013,Dublin 1,One bed,Apartment,840.53,D1
2013,"I.F.S.C., Dublin 1",One bed,Apartment,998.99,D1
2013,"Parnell Street, Dublin 1",One bed,Apartment,873.42,D1
2013,Dublin 2,One bed,Apartment,983.2,D2
2013,"Pearse Street, Dublin 2",One bed,Apartment,980.47,D2
2013,"Temple Bar, Dublin 2",One bed,Apartment,977.22,D2
2013,"Townsend Street, Dublin 2",One bed,Apartment,999.35,D2
2013,Dublin 3,One bed,Apartment,854.79,D3
2013,"Clontarf, Dublin 3",One bed,Apartment,881.64,D3
2013,"Drumcondra, Dublin 3",One bed,Apartment,756.8,D3
2013,"East Wall, Dublin 3",One bed,Apartment,859.89,D3
2013,"Fairview, Dublin 3",One bed,Apartment,824.42,D3
2013,Dublin 4,One bed,Apartment,1036.7,D4
2013,"Ballsbridge, Dublin 4",One bed,Apartment,1105.17,D4
2013,"Donnybrook, Dublin 4",One bed,Apartment,1000.43,D4
2013,"Merrion, Dublin 4",One bed,Apartment,1084.07,D4
2013,"Pembroke, Dublin 4",One bed,Apartment,1145.4,D4
2013,"Ringsend, Dublin 4",One bed,Apartment,973.48,D4
2013,"Sandymount, Dublin 4",One bed,Apartment,924.71,D4
2013,Dublin 5,One bed,Apartment,783.25,D5
2013,"Raheny, Dublin 5",One bed,Apartment,779.89,D5
2013,Dublin 6,One bed,Apartment,922.03,D6
2013,"Harolds Cross, Dublin 6",One bed,Apartment,809.67,D6
2013,"Milltown, Dublin 6",One bed,Apartment,1111.06,D6
2013,"Ranelagh, Dublin 6",One bed,Apartment,998.62,D6
2013,"Rathgar, Dublin 6",One bed,Apartment,855.36,D6
2013,"Rathmines, Dublin 6",One bed,Apartment,846.22,D6
2013,"Terenure, Dublin 6",One bed,Apartment,837.29,D6
2013,Dublin 6W,One bed,Apartment,825.51,D6W
2013,"Harolds Cross, Dublin 6W",One bed,Apartment,786.27,D6W
2013,"Terenure, Dublin 6W",One bed,Apartment,872.27,D6W
2013,Dublin 7,One bed,Apartment,783.24,D7
2013,"Navan Road, Dublin 7",One bed,Apartment,814.5,D7
2013,"Phibsboro, Dublin 7",One bed,Apartment,714.42,D7
2013,"Smithfield, Dublin 7",One bed,Apartment,865.11,D7
